id,character,dialog,next_event_id,next_event,name,chapter
19079,LIRIA,We could gain a real advantage from this situation!,19080,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 25,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19080,LIRIA,...,19081,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 26,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19081,LIRIA,Agh!,19082,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 27,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19082,LIRIA,So hard!,19083,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 28,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19083,LIRIA,"What should we do, @NAME?",19084,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 29,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19084,JUGADOR,I'm with Liria. Let's take advantage of our edge.,19085,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 30,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19085,SOREN,Oh...,19086,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 31,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19086,SOREN,Hmf...,19087,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 32,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19087,SOREN,It's... it's fine...,19088,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 33,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19088,LIRIA,Ouch...,19089,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 34,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19089,LIRIA,Now... I feel bad for Soren.,19090,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 35,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19090,LIRIA,"But, in a way, I'm glad we're aligned on this.",19091,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 36,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19091,LIRIA,"I don't doubt Soren has strong reasons for wanting to detour, but...",19092,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 37,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19092,LIRIA,We're still in a race against time.,19093,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 38,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19093,LIRIA,"And at this point, nobody knows what taking even a day or less could mean...",19094,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 39,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19094,LIRIA,It could mean the difference between life and death.,19095,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 40,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19095,LIRIA,"I think we're doing the right thing, @NAME.",19096,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 41,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19096,LIRIA,We'll come back to the fork once we've dealt with Parpadeo.,19097,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 42,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19097,LIRIA,Let's hope Soren can understand.,,END,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 43,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19098,JUGADOR,I trust Soren. Let's take the detour together.,19099,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 44,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19099,SOREN,"Oh... Thank you very much, @NAME.",19100,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 45,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19100,SOREN,This gesture...,19101,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 46,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19101,SOREN,It really means a lot to me.,19102,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 47,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19102,SOREN,"The detour will be a bit long, and...",19103,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 48,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19103,SOREN,We might have to face some spawn along the way.,19104,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 49,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19104,SOREN,But... I assure you it will be worth it.,19105,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 50,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19105,SOREN,You'll see it with your own eyes.,19106,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 51,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19106,LIRIA,Um...,19107,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 52,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19107,LIRIA,"I find it hard to believe this is the best decision for the team, right now.",19108,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 53,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19108,LIRIA,After all... We might be letting a golden opportunity slip by.,19109,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 54,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19109,LIRIA,We might not get another chance to attack Parpadeo in such a weak state.,19110,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 55,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19110,LIRIA,But... Soren seems very convinced about what he's saying.,19111,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 56,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19111,LIRIA,I think I'll give him a vote of confidence too.,,END,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 57,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19112,JUGADOR,"Go alone, Soren. The Divinity will bring us together again.",19113,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 58,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19113,LIRIA,What?,19114,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 59,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19114,SOREN,Oh...,19115,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 60,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19115,SOREN,Hmf...,19116,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 61,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19116,SOREN,It's... it's fine...,19117,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 62,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19117,SOREN,It'll be a dangerous road...,19118,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 63,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19118,SOREN,But I suppose at the end of the day it's the fairest for everyone.,19119,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 64,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19119,SOREN,I don't want to slow your pilgrimage...,19120,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 65,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19120,SOREN,But I can't force you to come with me either.,19121,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 66,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19121,SOREN,So if that's what you want... It's fine.,19122,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 67,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19122,LIRIA,"Why do you say that, @NAME?",19123,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 68,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19123,LIRIA,Losing Soren right now...,19124,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 69,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19124,LIRIA,I really doubt we can afford it.,19125,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 70,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19125,LIRIA,And nothing assures us he'll reach his goal safe and sound.,19126,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 71,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19126,LIRIA,Are you sure you want us to say goodbye to him?,19127,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 72,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19127,JUGADOR,"Yes, I think it's best for everyone.",19128,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 73,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19128,LIRIA,All right... I respect your decision.,19129,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 74,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19129,LIRIA,Soren... I share my protection with you.,19130,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 75,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19130,LIRIA,I hope you find what you're looking for soon.,19131,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 76,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19131,SOREN,"Thank you, Liria. And thank you, @NAME.",19132,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 77,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19132,SOREN,"Our time together has been brief, but of great value to me.",19133,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 78,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19133,SOREN,I hope our paths cross again very soon.,19134,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 79,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19134,LIRIA,"See you later, Soren.",19135,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 80,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19135,LIRIA,May the Divinity be with you.,,END,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 81,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19136,JUGADOR,Wait... I need to think it over.,,END,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 82,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19137,LIRIA,"Hey, @NAME.",19138,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 83,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19138,LIRIA,Do you feel that warmth in your body?,19139,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 84,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19139,LIRIA,Looks like we're finally getting away from that sticky fog...,19140,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 85,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19140,LIRIA,But... we can't afford to stop and soak up the sun.,19141,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 86,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19141,LIRIA,"Parpadeo's lair must be very, very close...",19142,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 87,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19142,LIRIA,"And the sooner we arrive, the less time we'll give him to fully recover!",19143,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 88,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19143,LIRIA,I think we've kept a very good pace so far.,19144,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 89,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19144,LIRIA,If we hurry a bit... I'm sure we can take advantage of this situation.,19145,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 90,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19145,LIRIA,So... let's put the forks aside and focus on the goal.,19146,CONVERSATION,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 91,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
19146,LIRIA,Arg... Hoist the sails!,,END,EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA 92,220 EXT. DESVÍO HACIA EL CAMPO DE ENTRENAMIENTO - MEDIO DÍA
20229,LIRIA,Oh… What a joy.,20230,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 1,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20230,LIRIA,I can feel my mind clearing as the sunlight washes over me…,20231,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 2,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20231,LIRIA,The cortisol levels in my system are starting to stabilize.,20232,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 3,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20232,LIRIA,"I thought I wouldn't feel anything like this again, at least not until we'd dealt with that vile villain.",20233,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 4,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20233,LIRIA,It almost feels like… an oasis.,20234,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 5,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20234,LIRIA,"What do you say, Soren?",20235,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 6,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20235,LIRIA,Wasn't taking this path the right decision?,20236,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 7,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20236,SOREN,"Well, I still stand by my decision. We should have taken the detour.",20237,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 8,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20237,SOREN,But the truth is… the decibels have dropped by 85%.,20238,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 9,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20238,SOREN,"Visibility is optimal, and I don't detect any chaotic presences near us…",20239,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 10,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20239,SOREN,"Definitely, it's the closest thing to an oasis we've set foot on since we began our adventure together.",20240,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 11,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20240,SOREN,Uhm…,20241,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 12,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20241,SOREN,It's… efficient.,20242,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 13,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20242,SOREN,Perhaps… too efficient.,20243,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 14,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20243,LIRIA,Huh? What do you mean?,20244,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 15,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20244,SOREN,Pay attention to the flowers.,20245,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 16,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20245,SOREN,They have no roots. They seem to be suspended above the ground.,20246,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 17,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20246,SOREN,And that melody they're emitting…,20247,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 18,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20247,SOREN,It's not an organic melody: it's a loop.,20248,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 19,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20248,SOREN,"It's designed to put our brains into an alpha-wave phase, and not want to leave it.",20249,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 20,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20249,SOREN,Even… our footprints.,20250,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 21,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20250,SOREN,"They disappear immediately, without leaving any trace.",20251,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 22,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20251,SOREN,How are we even going to know if we're moving forward?,20252,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 23,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20252,LIRIA,Uhm…,20253,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 24,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20253,LIRIA,If it weren't because you have good reason to think that…,20254,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 25,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20254,LIRIA,"…I'd say you're trying to get your way, and that we should take the detour.",20255,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 26,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20255,LIRIA,But…,20256,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 27,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20256,LIRIA,"You might be right, Soren.",20257,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 28,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20257,LIRIA,"The existence of a place like this in the northern hemisphere of Mindveil, where chaos intensifies…",20258,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 29,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20258,LIRIA,It's too strange.,20259,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 30,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20259,LIRIA,We might be in a…,20260,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 31,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20260,LIRIA,Wait… what was it called…?,20261,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 32,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20261,LIRIA,"Ah, right…",20262,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 33,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20262,LIRIA,“Bottomless positivity trap”.,20263,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 34,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20263,LIRIA,"They're large expanses of hedonistic origin, usually idyllic gardens…",20264,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 35,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20264,LIRIA,…deliberately built for those people who can't bear the pain of growth.,20265,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 36,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20265,LIRIA,"In these fields there shouldn't be monsters stalking us, nor mechanisms that deceive our senses.",20266,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 37,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20266,LIRIA,But this land…,20267,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 38,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20267,LIRIA,It's a graveyard of ambitions.,20268,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 39,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20268,LIRIA,"A place without conflict, where you can feel good, safe, and in control…",20269,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 40,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20269,LIRIA,…But that can easily make us forget why we're fighting.,20270,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 41,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20270,LIRIA,Let's enjoy the calm while it lasts…,20271,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 42,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20271,LIRIA,But let's not forget our purpose.,20272,CONVERSATION,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 43,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
20272,LIRIA,Let's keep going!,,END,EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA 44,221 EXT. SENDERO DE FLORES DE CRISTAL - MEDIO DÍA
21355,LIRIA,"Hey, team...",21356,CONVERSATION,INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER 1,222 INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER
21356,LIRIA,Doesn't this stone structure catch your attention?,21357,CONVERSATION,INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER 2,222 INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER
21357,LIRIA,"Hey, @NAME...",21358,CONVERSATION,INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER 3,222 INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER
21358,LIRIA,Doesn't this stone structure catch your attention?,21359,CONVERSATION,INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER 4,222 INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER
21359,LIRIA,I'm starting to detect in it a certain... presence.,21360,CONVERSATION,INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER 5,222 INT. ENTRADA AL LABERINTO DE ESPEJOS - ATARDECER
